0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
-0.822809, 0.706841, 0.176338
-1.485239, 0.989521, 0.085689
-1.485239, 0.989521, 0.085689
-2.561792, 2.164655, 0.800343
-2.561792, 2.164655, 0.800343
-2.617741, 2.093497, 1.520762
-2.617741, 2.093497, 1.520762
-2.617741, 2.093497, 1.520762
-2.617741, 2.093497, 1.520762
-2.617741, 2.093497, 1.520762
-2.617741, 2.093497, 1.520762
-2.617741, 2.093497, 1.520762
-2.617741, 2.093497, 1.520762
-3.010515, 2.202222, 2.256509
-3.010515, 2.202222, 2.256509
-3.010515, 2.202222, 2.256509
-3.010515, 2.202222, 2.256509
-3.010515, 2.202222, 2.256509
-3.010515, 2.202222, 2.256509
-3.010515, 2.202222, 2.256509
-3.219247, 2.150110, 2.163711
-3.426277, 2.541035, 2.373446
-4.045156, 1.607118, 2.798522
-3.489530, 0.864612, 3.015532
-3.390039, 1.909963, 3.140782
-3.608719, 2.075019, 2.605453
-3.608719, 2.075019, 2.605453
-3.840526, 2.618191, 2.922213
-3.795144, 1.617861, 3.744109
-3.795144, 1.617861, 3.744109
-3.941434, 1.406809, 3.576533
-3.941434, 1.406809, 3.576533
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.695274, 3.007194, 3.285371
-4.709106, 2.825288, 3.755155
-4.709106, 2.825288, 3.755155
-4.709106, 2.825288, 3.755155
-4.709106, 2.825288, 3.755155
-4.709106, 2.825288, 3.755155
-4.709106, 2.825288, 3.755155
-4.709106, 2.825288, 3.755155
-4.709106, 2.825288, 3.755155
-4.709106, 2.825288, 3.755155
-5.125639, 2.277002, 4.559896
-5.125639, 2.277002, 4.559896
-5.125639, 2.277002, 4.559896
-5.125639, 2.277002, 4.559896
-5.125639, 2.277002, 4.559896
-5.125639, 2.277002, 4.559896
-5.125639, 2.277002, 4.559896
-5.734827, 2.469339, 5.301894
-5.734827, 2.469339, 5.301894
-5.542262, 2.264655, 5.547188
-5.542262, 2.264655, 5.547188
-5.542262, 2.264655, 5.547188
-5.542262, 2.264655, 5.547188
-5.542262, 2.264655, 5.547188
-6.096805, 2.717243, 6.617734
-6.448628, 2.709859, 6.600828
-6.448628, 2.709859, 6.600828
-6.448628, 2.709859, 6.600828
-6.448628, 2.709859, 6.600828
-6.673670, 2.804028, 6.837627
-7.419723, 3.101026, 8.669492
-7.580857, 2.422008, 9.108955
