-31.526270, 15.243755, 31.474280
-31.526270, 15.243755, 31.474280
-31.526270, 15.243755, 31.474280
-31.526270, 15.243755, 31.474280
-31.526270, 15.243755, 31.474280
-31.526270, 15.243755, 31.474280
-31.526270, 15.243755, 31.474280
-31.526270, 15.243755, 31.474280
-31.644712, 15.966649, 31.315396
-31.644712, 15.966649, 31.315396
-31.046984, 15.441934, 30.742741
-31.046984, 15.441934, 30.742741
-31.046984, 15.441934, 30.742741
-31.148946, 15.732443, 30.334587
-31.148946, 15.732443, 30.334587
-30.692256, 14.203088, 30.803288
-30.692256, 14.203088, 30.803288
-30.692256, 14.203088, 30.803288
-29.867222, 14.176966, 29.782549
-29.867222, 14.176966, 29.782549
-29.867222, 14.176966, 29.782549
-29.867222, 14.176966, 29.782549
-29.867222, 14.176966, 29.782549
-29.652125, 13.687474, 29.631011
-29.652125, 13.687474, 29.631011
-29.652125, 13.687474, 29.631011
-29.973242, 15.303956, 29.118444
-29.973242, 15.303956, 29.118444
-29.973242, 15.303956, 29.118444
-29.973242, 15.303956, 29.118444
-29.775132, 15.009992, 29.198454
-29.775132, 15.009992, 29.198454
-29.387920, 15.006018, 29.295053
-29.387920, 15.006018, 29.295053
-29.387920, 15.006018, 29.295053
-29.387920, 15.006018, 29.295053
-29.387920, 15.006018, 29.295053
-29.387920, 15.006018, 29.295053
-29.387920, 15.006018, 29.295053
-29.297023, 14.620061, 29.653728
-29.724837, 15.076569, 29.155881
-29.724837, 15.076569, 29.155881
-29.724837, 15.076569, 29.155881
-29.724837, 15.076569, 29.155881
-29.724837, 15.076569, 29.155881
-29.724837, 15.076569, 29.155881
-29.870545, 15.392354, 29.680028
-29.870545, 15.392354, 29.680028
-29.870545, 15.392354, 29.680028
-29.870545, 15.392354, 29.680028
-29.870545, 15.392354, 29.680028
-29.870545, 15.392354, 29.680028
-29.452351, 15.204312, 29.204492
-29.452351, 15.204312, 29.204492
-29.452351, 15.204312, 29.204492
-29.473498, 14.948378, 28.776260
-29.473498, 14.948378, 28.776260
-29.473498, 14.948378, 28.776260
-29.473498, 14.948378, 28.776260
-29.580299, 14.361465, 28.779485
-29.580299, 14.361465, 28.779485
-29.580299, 14.361465, 28.779485
-29.580299, 14.361465, 28.779485
-29.580299, 14.361465, 28.779485
-29.580299, 14.361465, 28.779485
-29.280642, 14.215733, 28.940535
-29.280642, 14.215733, 28.940535
-29.280642, 14.215733, 28.940535
-29.280642, 14.215733, 28.940535
-29.280642, 14.215733, 28.940535
-28.922567, 13.874939, 28.956561
-28.922567, 13.874939, 28.956561
-28.922567, 13.874939, 28.956561
-28.922567, 13.874939, 28.956561
-28.740069, 13.128002, 28.992392
-28.740069, 13.128002, 28.992392
-28.740069, 13.128002, 28.992392
-28.740069, 13.128002, 28.992392
-28.763892, 13.663109, 28.874157
-28.087534, 12.504048, 28.775570
-28.780694, 12.589413, 29.272834
-28.780694, 12.589413, 29.272834
-28.780694, 12.589413, 29.272834
-28.399003, 12.997449, 29.598969
-28.347040, 13.209681, 29.251972
-28.013202, 13.068431, 29.094404
-28.013202, 13.068431, 29.094404
-28.909082, 13.482930, 29.492919
-29.485532, 13.830972, 29.516159
-29.485532, 13.830972, 29.516159
-29.485532, 13.830972, 29.516159
-29.485532, 13.830972, 29.516159
-29.485532, 13.830972, 29.516159
-29.024668, 13.655762, 29.373888
-30.077215, 14.491328, 30.592916
-30.077215, 14.491328, 30.592916
-30.077215, 14.491328, 30.592916
-30.077215, 14.491328, 30.592916
-30.077215, 14.491328, 30.592916
-30.077215, 14.491328, 30.592916
-29.917011, 14.774675, 30.528055
-29.917011, 14.774675, 30.528055
-29.917011, 14.774675, 30.528055
-29.393549, 14.218864, 29.956280
-30.398874, 14.383540, 30.043797
-30.398874, 14.383540, 30.043797
-30.365006, 15.297880, 30.036919
-30.365006, 15.297880, 30.036919
-30.365006, 15.297880, 30.036919
-30.365006, 15.297880, 30.036919
-30.365006, 15.297880, 30.036919
-30.365006, 15.297880, 30.036919
-30.458099, 15.326757, 30.120896
-29.567722, 14.776156, 29.644605
-29.567722, 14.776156, 29.644605
-29.567722, 14.776156, 29.644605
-29.659415, 15.280214, 29.014533
-29.659415, 15.280214, 29.014533
-29.734762, 14.922274, 28.633692
-29.159141, 14.342838, 28.945036
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.983679, 14.587872, 28.975592
-28.352158, 14.301672, 28.124781
-28.352158, 14.301672, 28.124781
-28.240482, 14.183070, 28.210427
-28.240482, 14.183070, 28.210427
-28.240482, 14.183070, 28.210427
-28.240482, 14.183070, 28.210427
-28.240482, 14.183070, 28.210427
-28.240482, 14.183070, 28.210427
-28.240482, 14.183070, 28.210427
-28.240482, 14.183070, 28.210427
-29.252843, 13.804584, 29.559496
-29.252843, 13.804584, 29.559496
-29.431847, 13.675623, 29.942638
-29.877270, 14.843108, 30.013706
-30.305438, 14.567229, 30.137089
-30.305438, 14.567229, 30.137089
-30.305438, 14.567229, 30.137089
-30.305438, 14.567229, 30.137089
-30.305438, 14.567229, 30.137089
-30.884152, 14.873016, 30.399842
-30.884152, 14.873016, 30.399842
-30.575036, 14.860528, 31.075536
-30.575036, 14.860528, 31.075536
-30.379580, 14.718184, 30.444388
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.490264, 14.875994, 31.928380
-31.890740, 14.873011, 32.679237
-31.890740, 14.873011, 32.679237
-32.167655, 16.457686, 31.630503
-32.167655, 16.457686, 31.630503
-32.167655, 16.457686, 31.630503
-32.167655, 16.457686, 31.630503
-31.957822, 15.643952, 31.983508
-31.957822, 15.643952, 31.983508
-31.957822, 15.643952, 31.983508
-31.957822, 15.643952, 31.983508
-31.957822, 15.643952, 31.983508
-31.957822, 15.643952, 31.983508
-31.957822, 15.643952, 31.983508
-31.957822, 15.643952, 31.983508
-31.957822, 15.643952, 31.983508
-32.021751, 16.111093, 32.726288
-32.021751, 16.111093, 32.726288
-32.021751, 16.111093, 32.726288
-32.821795, 14.621961, 32.776047
-32.651234, 15.170890, 32.353631
-32.651234, 15.170890, 32.353631
