-1.0,1.0,0.2916754422045299,0.9853431825434698,0.41074185926902385,0.9076645712704863,0.6130079259811145,0.11204009236306178,0.5361350955066663,0.31579607951981403,0.18729865082990982
1.0,1.0,0.49353259539290883,0.605965336198475,0.5944426184548215,0.45488723321435687,0.9941706964150554,0.8309734635740006,0.18343522484938546,0.3667720900388156,0.7082860712972269
1.0,1.0,0.538633319268365,0.4356203931252801,0.02955104940922404,0.0872645517312215,0.22152812469049654,0.039789188374668494,0.8885493957280014,0.7837939052820888,0.8024082101644127
-1.0,1.0,0.15992267733242194,0.906454262429279,0.2927639851163978,0.9876188740732637,0.9495306065624469,0.04384766075123736,0.1381233391161687,0.9842902610869924,0.4720666280929201
1.0,1.0,0.04356562364306349,0.41095853282978934,0.11750775149517045,0.025312956270745035,0.8035489875807535,0.529008854370782,0.18525634500695531,0.5558677914842566,0.6259712734335939
-1.0,1.0,0.48847540446106597,0.7193702221164653,0.18156038572597666,0.9601093824042599,0.44161967806519997,0.3724125584982463,0.5544376615224731,0.9871276415389892,0.9421623249914263
-1.0,1.0,0.2752064053764718,0.6768827539833149,0.029261149848873735,0.747339033485304,0.46694814521750205,0.18455587193790146,0.33750738687131554,0.12024496206771773,0.5650528372355746
-1.0,1.0,0.18006168465934225,0.6338876580875289,0.5886554743202234,0.23316401405955167,0.5442694403920603,0.5384186567702006,0.4246447172370055,0.7426022979378263,0.0302048976893613
-1.0,1.0,0.18036371336059243,0.12031539352901943,0.4225018739626304,0.9036419241747016,0.6324598184272547,0.12436033229724519,0.3292927243492345,0.2555911078439942,0.9604007494887007
-1.0,1.0,0.3212251756227197,0.1275348506228029,0.2492556951326914,0.7558431732100324,0.7921335376533585,0.044336307139727915,0.013993064879005979,0.45065985865331903,0.560646104202088
1.0,1.0,0.36231536634279926,0.8565352336357036,0.8386731204281724,0.05676405668920059,0.9658277853859776,0.35448379372587246,0.7443426991890633,0.407496255713545,0.5678674212413699
-1.0,1.0,0.7508258287598135,0.10984825367218376,0.545030254072036,0.531736098118012,0.7564196210186386,0.6772511020586557,0.036874698433715936,0.5293168622052682,0.46276213989472625
1.0,1.0,0.25539572523152887,0.8279283776649452,0.4246965525642946,0.14190343146080742,0.6450892033463325,0.7129431789306984,0.6459698001602141,0.48043937643367707,0.44171444446160546
-1.0,1.0,0.9618695939945283,0.37280765635060786,0.8989560214332898,0.9049020412517019,0.9147938724026252,0.1995037379430784,0.008238044509574771,0.016310352882339285,0.7048387036301921
1.0,1.0,0.7855786690551809,0.9096588249045636,0.6247065325895678,0.16663153492833127,0.05298860497699753,0.10092038974818429,0.7555131083878863,0.22780972009401956,0.41778883880030426
-1.0,1.0,0.8770464114071111,0.38783478321091136,0.26520387442466087,0.5005108583322103,0.35326329519648036,0.9135117343878189,0.5017152570059347,0.5859643664310316,0.13565849544908237
-1.0,1.0,0.8039776742283521,0.14645464942907827,0.3115469284950362,0.7951153275572309,0.8864106258051344,0.2021618266217703,0.33402025939482993,0.48600818252675604,0.8412365428821458
-1.0,1.0,0.4757561654628065,0.38169424006482067,0.736397511477913,0.6629514543585733,0.4394504117457738,0.8967035111025464,0.10912127544274952,0.3804508788886568,0.3602846877454272
-1.0,1.0,0.23397366141641407,0.386132505538883,0.6261919704149691,0.0765867208194968,0.9846143781273934,0.1860393061121295,0.07269085490517879,0.43156035318763675,0.08327404015178752
1.0,1.0,0.3313375189352551,0.24129578818362485,0.312868239538984,0.45826763699856043,0.2501957490911553,0.9634159782028643,0.26071920409931815,0.21876797179272922,0.724525560037421
-1.0,1.0,0.13677547969925063,0.8547545448850853,0.7289440054385085,0.6210843378975774,0.9558641475454448,0.5463725218285059,0.5798040713545115,0.09011292969675888,0.1571844832518361
-1.0,1.0,0.5441143206361985,0.08292273310436915,0.17206135547307888,0.5537268752730288,0.2774603542904802,0.010997864014910541,0.4243764032683762,0.03605620952116928,0.9052928507068425
1.0,1.0,0.41891547041499244,0.7119398434505505,0.30923908396122957,0.10893161552573305,0.2834937514767658,0.8389835288735341,0.4608912330334112,0.8873703810843261,0.47277971501009586
-1.0,1.0,0.24456896564355868,0.9286278883848841,0.9804636446115427,0.5583692981672755,0.7369022941828409,0.5249801617043744,0.9850554676847217,0.2107592129993232,0.4410250967186552
1.0,1.0,0.7202454638792,0.9949594113594642,0.09274183774112599,0.044593773787491964,0.127763362941274,0.30752542744812805,0.44926919174956936,0.5964212530333318,0.598410651585961
-1.0,1.0,0.7387453938738481,0.15658316035286612,0.7667785338971185,0.9342837692176448,0.33229231635488876,0.38809663324760335,0.07658576684769713,0.3125380354112979,0.17466053347994115
1.0,1.0,0.962941967373822,0.6157565925786612,0.4771032689408662,0.12748445357114624,0.07324051860160963,0.9405520123962504,0.08123185230952212,0.989814461241834,0.30904383440421324
-1.0,1.0,0.4257802430960532,0.8606294226014713,0.3846197337722804,0.6149176861011311,0.1472132684731019,0.2052255160792792,0.6961772002873046,0.6624814875452478,0.0707527468913931
1.0,1.0,0.029683214838616467,0.7232177387085451,0.3953098447376635,0.08683457388697635,0.578131387318215,0.7373821846573466,0.7600192852362468,0.05370142565458447,0.8982957634467107
1.0,1.0,0.2173551848953007,0.84844851167121,0.674900333090944,0.1546210714194135,0.05566002797755032,0.4035246121399758,0.2870734429320638,0.6139310228535341,0.2415747204432077
-1.0,1.0,0.8003441877323682,0.5323810364070672,0.6556127183637924,0.8343917772196257,0.07985753906836435,0.5972879495389241,0.45370889667106884,0.43814673274790694,0.14563365000598805
1.0,1.0,0.7308774532608718,0.8525059938287123,0.737795137976504,0.17851346175189786,0.02256838464147204,0.9446053358997624,0.8190570519153786,0.642333640186603,0.023788920183629214
1.0,1.0,0.3412720368773188,0.9094351579822586,0.12061692512222288,0.6176612488176285,0.12042843296758399,0.2540547493314036,0.30497174146210304,0.07177083218818348,0.48433615979669686
-1.0,1.0,0.9074037341239013,0.5119108881597232,0.28935915769586074,0.3989218775135741,0.8395727289676105,0.3945001580388743,0.6894836037488563,0.7185626666278468,0.48114625045848214
-1.0,1.0,0.3275498477741391,0.35996258169778705,0.7513632012218082,0.7630955618642558,0.10137426036454988,0.2929711449484317,0.004078518309926449,0.9155186844527468,0.720011451878773
-1.0,1.0,0.7110236700213193,0.7613377789557532,0.570811314041198,0.14205996032724244,0.9821646381972386,0.8882232132377581,0.7359001779103325,0.34666920395196776,0.02088118600119293
-1.0,1.0,0.7302843848497196,0.3788896562890336,0.7264140855418766,0.7194147600928658,0.1504308399634512,0.10458514183766354,0.7077311271735368,0.04932242857392044,0.9183698297401351
-1.0,1.0,0.8341383848216766,0.19965398394539324,0.4905273269259517,0.9102099330620299,0.6583232236155825,0.10657180310772851,0.7020947953477554,0.08557179811069537,0.21185297532640535
1.0,1.0,0.17265593743369045,0.906605605460693,0.15661537801265257,0.5530907925598406,0.08997656640132712,0.8865292013974949,0.46909325129016277,0.013259719910356682,0.08792627630737837
-1.0,1.0,0.962464188433187,0.011680225108433029,0.1870576776778673,0.2707268266815187,0.29853022359413117,0.6947903325770088,0.6179963551538095,0.5725442999828616,0.23141313850273248
-1.0,1.0,0.4878629387586828,0.17623837307027834,0.5476953478212596,0.19908380738311005,0.8122442240911188,0.0436120025611938,0.08347662662986921,0.823419865499048,0.640814675049537
-1.0,1.0,0.07749492088543342,0.3431934135278618,0.8375998465646068,0.706852847361078,0.19994794662712345,0.7315619770749205,0.5003685387899107,0.23196180134286104,0.7278739586728339
-1.0,1.0,0.21680771822959577,0.9132746392890316,0.6944802207299859,0.613917832590138,0.6410474296579727,0.5348731685148502,0.8709435781968967,0.9803577462141239,0.194347284571045
-1.0,1.0,0.7326083868209048,0.6202485305368214,0.7056824148144336,0.9249662051703645,0.033548622194152444,0.4763105680859141,0.6355358860380987,0.2897521273988364,0.33972660718767267
1.0,1.0,0.9997171541744799,0.6720517879325238,0.478807053521612,0.3111942603250144,0.40478943901659414,0.9281889420096223,0.7534809526513975,0.25441000257941027,0.43026967116152526
-1.0,1.0,0.12187690051663624,0.7052824707713452,0.43710958169533753,0.6755112303852555,0.6323965363275889,0.6019684328220862,0.46167959599063246,0.8966906111061309,0.8272636288160148
-1.0,1.0,0.7338613289335935,0.5165290349364192,0.479773382367118,0.46935651567046055,0.6558218625792203,0.6798137803771288,0.6174757664978188,0.8071636268248984,0.4096799348542671
-1.0,1.0,0.48864338480939884,0.3054193646729363,0.14708100662058465,0.28642033277320333,0.6169993367266573,0.1348963129026337,0.7655901074089849,0.5749747372879509,0.7058214246198579
-1.0,1.0,0.8104190512188545,0.31303420589215103,0.2515770766491203,0.8371127172426278,0.9908225617118471,0.5497270997116512,0.6047632857587392,0.37192898949311326,0.8955762577106117
-1.0,1.0,0.028248591635855247,0.6884976312891953,0.7471522883054537,0.5931660777156814,0.9129855420440869,0.5681317466274072,0.994775851753478,0.02349184149523642,0.9186588194535742
-1.0,1.0,0.1427553980146541,0.8681130076431911,0.2485364781651167,0.7408906873884887,0.5904119218395095,0.17510609752396,0.5719001259800757,0.30798235532941176,0.045259821653157006
-1.0,1.0,0.043256613748175354,0.4720537661454228,0.5276810969840542,0.6577507784074142,0.09267618692758917,0.27547377075721924,0.9689016417333284,0.5439085970850547,0.7655099941062452
-1.0,1.0,0.848309165112221,0.08155423940449191,0.9745429553931481,0.9120765904961085,0.44880894749419276,0.591074627462345,0.6372809995580844,0.09251945634103198,0.05102204550462641
-1.0,1.0,0.7583169058630286,0.35945642641875586,0.8238177816907055,0.9266807733413267,0.17440753216088367,0.2155247643047984,0.7296441025618148,0.16503613501061698,0.94089721707139
1.0,1.0,0.49034794406315263,0.9000024966683706,0.33068717747387655,0.7905682321964053,0.6344050652749367,0.611889240197106,0.6172633780154325,0.2039349681089575,0.7182946395762538
-1.0,1.0,0.7386787259162978,0.29364352574804264,0.10840746188001649,0.5643702443226153,0.29181485156318443,0.4867757043739891,0.834791126407725,0.4260822935256663,0.3467542532602286
-1.0,1.0,0.02235688521118051,0.7937643512752653,0.5716952534683132,0.5146960628037391,0.37114800679804993,0.10825964353204753,0.944686154150404,0.8520365419641357,0.44274355446473845
-1.0,1.0,0.46022720690656216,0.4053977722974307,0.7400110531286406,0.8022145979352503,0.13332963296251588,0.5688999708963057,0.34824575921390133,0.12093361784906054,0.17957866223881758
-1.0,1.0,0.5074735293375903,0.21844666630573972,0.663852814981898,0.5761672959732053,0.2380724156175672,0.07532251011240454,0.4365893107319492,0.2973888125644649,0.9126135116497499
-1.0,1.0,0.04701565228142168,0.7944550112598096,0.3054986904648781,0.7184904754082275,0.5367765622682434,0.36809825657238315,0.22573921321758594,0.6600883614020999,0.4265309016453782
1.0,1.0,0.5156140695968929,0.828173346715836,0.3753171669706439,0.6858985856215238,0.01646610023466677,0.34940190348883804,0.4193857096589182,0.25308232488712257,0.88275765842282
1.0,1.0,0.2938887256175704,0.5072368255317931,0.9510511124362503,0.10139923034974663,0.5031128148464642,0.9454461425920081,0.31693900555607446,0.0894347264363774,0.8384020245533911
1.0,1.0,0.4042046313626698,0.8399419634658291,0.9223408012824337,0.7783587952172728,0.0007539982596844741,0.9605273041130447,0.82536488212179,0.5494379019164913,0.9850032293184606
